indice,titulacion,asignatura,especialidad,curso,semestre,grupo,tipo_de_grupo,profesor,dia_de_la_semana,hora_inicio,hora_fin
3094,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,2,Practicas,Antonio López Fernández,Martes,17:30:00,19:30:00
3095,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,3,Practicas,Antonio López Fernández,Miércoles,17:30:00,19:30:00
3096,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,1,Practicas,Antonio López Fernández,Jueves,17:30:00,19:30:00
3097,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,C,Practicas,Antonio López Fernández,Viernes,17:30:00,19:30:00
3098,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,6,Practicas,Domingo Martín Perandrés,Lunes,15:30:00,17:30:00
3099,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,A,Practicas,Domingo Martín Perandrés,Martes,15:30:00,17:30:00
3100,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,D,Practicas,Domingo Martín Perandrés,Miércoles,15:30:00,17:30:00
3101,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,8,Practicas,Domingo Martín Perandrés,Jueves,15:30:00,17:30:00
3102,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,4,Practicas,Domingo Martín Perandrés,Viernes,15:30:00,17:30:00
3103,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,5,Practicas,Domingo Martín Perandrés,Miércoles,16:30:00,18:30:00
3104,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,9,Practicas,Domingo Martín Perandrés,Lunes,17:30:00,19:30:00
3105,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,2,Practicas,Domingo Martín Perandrés,Martes,17:30:00,19:30:00
3106,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,3,Practicas,Domingo Martín Perandrés,Miércoles,17:30:00,19:30:00
3107,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,1,Practicas,Domingo Martín Perandrés,Jueves,17:30:00,19:30:00
3108,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,C,Practicas,Domingo Martín Perandrés,Viernes,17:30:00,19:30:00
3109,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,6,Practicas,Francisco Javier Melero Rus,Lunes,15:30:00,17:30:00
3110,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,A,Practicas,Francisco Javier Melero Rus,Martes,15:30:00,17:30:00
3111,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,D,Practicas,Francisco Javier Melero Rus,Miércoles,15:30:00,17:30:00
3112,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,8,Practicas,Francisco Javier Melero Rus,Jueves,15:30:00,17:30:00
3113,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,4,Practicas,Francisco Javier Melero Rus,Viernes,15:30:00,17:30:00
3114,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,5,Practicas,Francisco Javier Melero Rus,Miércoles,16:30:00,18:30:00
3115,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,9,Practicas,Francisco Javier Melero Rus,Lunes,17:30:00,19:30:00
3116,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,2,Practicas,Francisco Javier Melero Rus,Martes,17:30:00,19:30:00
3117,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,3,Practicas,Francisco Javier Melero Rus,Miércoles,17:30:00,19:30:00
3118,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,1,Practicas,Francisco Javier Melero Rus,Jueves,17:30:00,19:30:00
3119,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,C,Practicas,Francisco Javier Melero Rus,Viernes,17:30:00,19:30:00
3120,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,6,Practicas,Juan Carlos Torres Cantero,Lunes,15:30:00,17:30:00
3121,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,A,Practicas,Juan Carlos Torres Cantero,Martes,15:30:00,17:30:00
3122,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,D,Practicas,Juan Carlos Torres Cantero,Miércoles,15:30:00,17:30:00
3123,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,8,Practicas,Juan Carlos Torres Cantero,Jueves,15:30:00,17:30:00
3124,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,4,Practicas,Juan Carlos Torres Cantero,Viernes,15:30:00,17:30:00
3125,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,5,Practicas,Juan Carlos Torres Cantero,Miércoles,16:30:00,18:30:00
3126,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,9,Practicas,Juan Carlos Torres Cantero,Lunes,17:30:00,19:30:00
3127,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,2,Practicas,Juan Carlos Torres Cantero,Martes,17:30:00,19:30:00
3128,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,3,Practicas,Juan Carlos Torres Cantero,Miércoles,17:30:00,19:30:00
3129,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,1,Practicas,Juan Carlos Torres Cantero,Jueves,17:30:00,19:30:00
3130,Grado en Ingenieria Informatica,Informatica Grafica,,Tercer curso,Primer semestre,C,Practicas,Juan Carlos Torres Cantero,Viernes,17:30:00,19:30:00
3131,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,D,Teoria,Héctor Emilio Pomares Cintas,Lunes,15:30:00,17:30:00
3132,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,5,Teoria,Héctor Emilio Pomares Cintas,Martes,15:30:00,17:30:00
3133,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,A,Teoria,Héctor Emilio Pomares Cintas,Jueves,15:30:00,17:30:00
3134,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,8,Teoria,Héctor Emilio Pomares Cintas,Viernes,15:30:00,17:30:00
3135,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,2,Teoria,Héctor Emilio Pomares Cintas,Lunes,17:30:00,19:30:00
3136,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,3,Teoria,Héctor Emilio Pomares Cintas,Martes,17:30:00,19:30:00
3137,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,11,Teoria,Héctor Emilio Pomares Cintas,Miércoles,17:30:00,19:30:00
3138,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,B,Teoria,Héctor Emilio Pomares Cintas,Viernes,17:30:00,19:30:00
3139,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,D,Practicas,Oresti Baños Legrán,Lunes,15:30:00,17:30:00
3140,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,5,Practicas,Oresti Baños Legrán,Martes,15:30:00,17:30:00
3141,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,A,Practicas,Oresti Baños Legrán,Jueves,15:30:00,17:30:00
3142,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,8,Practicas,Oresti Baños Legrán,Viernes,15:30:00,17:30:00
3143,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,2,Practicas,Oresti Baños Legrán,Lunes,17:30:00,19:30:00
3144,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,3,Practicas,Oresti Baños Legrán,Martes,17:30:00,19:30:00
3145,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,11,Practicas,Oresti Baños Legrán,Miércoles,17:30:00,19:30:00
3146,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,B,Practicas,Oresti Baños Legrán,Viernes,17:30:00,19:30:00
3147,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,D,Practicas,Pablo García Sánchez,Lunes,15:30:00,17:30:00
3148,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,5,Practicas,Pablo García Sánchez,Martes,15:30:00,17:30:00
3149,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,A,Practicas,Pablo García Sánchez,Jueves,15:30:00,17:30:00
3150,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,8,Practicas,Pablo García Sánchez,Viernes,15:30:00,17:30:00
3151,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,2,Practicas,Pablo García Sánchez,Lunes,17:30:00,19:30:00
3152,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,3,Practicas,Pablo García Sánchez,Martes,17:30:00,19:30:00
3153,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,11,Practicas,Pablo García Sánchez,Miércoles,17:30:00,19:30:00
3154,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,B,Practicas,Pablo García Sánchez,Viernes,17:30:00,19:30:00
3155,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,D,Practicas,Alberto Guillén Perales,Lunes,15:30:00,17:30:00
3156,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,5,Practicas,Alberto Guillén Perales,Martes,15:30:00,17:30:00
3157,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,A,Practicas,Alberto Guillén Perales,Jueves,15:30:00,17:30:00
3158,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,8,Practicas,Alberto Guillén Perales,Viernes,15:30:00,17:30:00
3159,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,2,Practicas,Alberto Guillén Perales,Lunes,17:30:00,19:30:00
3160,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,3,Practicas,Alberto Guillén Perales,Martes,17:30:00,19:30:00
3161,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,11,Practicas,Alberto Guillén Perales,Miércoles,17:30:00,19:30:00
3162,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,B,Practicas,Alberto Guillén Perales,Viernes,17:30:00,19:30:00
3163,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,D,Practicas,Juan Luis Jiménez Laredo,Lunes,15:30:00,17:30:00
3164,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,5,Practicas,Juan Luis Jiménez Laredo,Martes,15:30:00,17:30:00
3165,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,A,Practicas,Juan Luis Jiménez Laredo,Jueves,15:30:00,17:30:00
3166,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,8,Practicas,Juan Luis Jiménez Laredo,Viernes,15:30:00,17:30:00
3167,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,2,Practicas,Juan Luis Jiménez Laredo,Lunes,17:30:00,19:30:00
3168,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,3,Practicas,Juan Luis Jiménez Laredo,Martes,17:30:00,19:30:00
3169,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,11,Practicas,Juan Luis Jiménez Laredo,Miércoles,17:30:00,19:30:00
3170,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,B,Practicas,Juan Luis Jiménez Laredo,Viernes,17:30:00,19:30:00
3171,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,D,Practicas,Gabriel Jiménez Perera,Lunes,15:30:00,17:30:00
3172,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,5,Practicas,Gabriel Jiménez Perera,Martes,15:30:00,17:30:00
3173,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,A,Practicas,Gabriel Jiménez Perera,Jueves,15:30:00,17:30:00
3174,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,8,Practicas,Gabriel Jiménez Perera,Viernes,15:30:00,17:30:00
3175,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,2,Practicas,Gabriel Jiménez Perera,Lunes,17:30:00,19:30:00
3176,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,3,Practicas,Gabriel Jiménez Perera,Martes,17:30:00,19:30:00
3177,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,11,Practicas,Gabriel Jiménez Perera,Miércoles,17:30:00,19:30:00
3178,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,B,Practicas,Gabriel Jiménez Perera,Viernes,17:30:00,19:30:00
3179,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,D,Practicas,Javier Medina Quero,Lunes,15:30:00,17:30:00
3180,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,5,Practicas,Javier Medina Quero,Martes,15:30:00,17:30:00
3181,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,A,Practicas,Javier Medina Quero,Jueves,15:30:00,17:30:00
3182,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,8,Practicas,Javier Medina Quero,Viernes,15:30:00,17:30:00
3183,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,2,Practicas,Javier Medina Quero,Lunes,17:30:00,19:30:00
3184,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,3,Practicas,Javier Medina Quero,Martes,17:30:00,19:30:00
3185,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,11,Practicas,Javier Medina Quero,Miércoles,17:30:00,19:30:00
3186,Grado en Ingenieria Informatica,Ingenieria de Servidores,,Tercer curso,Primer semestre,B,Practicas,Javier Medina Quero,Viernes,17:30:00,19:30:00
3187,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,6,Teoria,Waldo Fajardo Contreras,Martes,15:30:00,17:30:00
3188,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,4,Teoria,Waldo Fajardo Contreras,Miércoles,15:30:00,17:30:00
3189,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,5,Teoria,Waldo Fajardo Contreras,Jueves,15:30:00,17:30:00
3190,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,A,Teoria,Waldo Fajardo Contreras,Viernes,15:30:00,17:30:00
3191,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,7,Teoria,Waldo Fajardo Contreras,Miércoles,16:30:00,18:30:00
3192,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,B,Teoria,Waldo Fajardo Contreras,Lunes,17:30:00,19:30:00
3193,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,1,Teoria,Waldo Fajardo Contreras,Martes,17:30:00,19:30:00
3194,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,2,Teoria,Waldo Fajardo Contreras,Miércoles,17:30:00,19:30:00
3195,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,C,Teoria,Waldo Fajardo Contreras,Jueves,17:30:00,19:30:00
3196,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,3,Teoria,Waldo Fajardo Contreras,Viernes,17:30:00,19:30:00
3197,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,6,Teoria,José Antonio García Soria,Martes,15:30:00,17:30:00
3198,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,4,Teoria,José Antonio García Soria,Miércoles,15:30:00,17:30:00
3199,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,5,Teoria,José Antonio García Soria,Jueves,15:30:00,17:30:00
3200,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,A,Teoria,José Antonio García Soria,Viernes,15:30:00,17:30:00
3201,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,7,Teoria,José Antonio García Soria,Miércoles,16:30:00,18:30:00
3202,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,B,Teoria,José Antonio García Soria,Lunes,17:30:00,19:30:00
3203,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,1,Teoria,José Antonio García Soria,Martes,17:30:00,19:30:00
3204,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,2,Teoria,José Antonio García Soria,Miércoles,17:30:00,19:30:00
3205,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,C,Teoria,José Antonio García Soria,Jueves,17:30:00,19:30:00
3206,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,3,Teoria,José Antonio García Soria,Viernes,17:30:00,19:30:00
3207,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,6,Practicas,Waldo Fajardo Contreras,Martes,15:30:00,17:30:00
3208,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,4,Practicas,Waldo Fajardo Contreras,Miércoles,15:30:00,17:30:00
3209,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,5,Practicas,Waldo Fajardo Contreras,Jueves,15:30:00,17:30:00
3210,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,A,Practicas,Waldo Fajardo Contreras,Viernes,15:30:00,17:30:00
3211,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,7,Practicas,Waldo Fajardo Contreras,Miércoles,16:30:00,18:30:00
3212,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,B,Practicas,Waldo Fajardo Contreras,Lunes,17:30:00,19:30:00
3213,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,1,Practicas,Waldo Fajardo Contreras,Martes,17:30:00,19:30:00
3214,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,2,Practicas,Waldo Fajardo Contreras,Miércoles,17:30:00,19:30:00
3215,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,C,Practicas,Waldo Fajardo Contreras,Jueves,17:30:00,19:30:00
3216,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,3,Practicas,Waldo Fajardo Contreras,Viernes,17:30:00,19:30:00
3217,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,6,Practicas,José Antonio García Soria,Martes,15:30:00,17:30:00
3218,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,4,Practicas,José Antonio García Soria,Miércoles,15:30:00,17:30:00
3219,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,5,Practicas,José Antonio García Soria,Jueves,15:30:00,17:30:00
3220,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,A,Practicas,José Antonio García Soria,Viernes,15:30:00,17:30:00
3221,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,7,Practicas,José Antonio García Soria,Miércoles,16:30:00,18:30:00
3222,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,B,Practicas,José Antonio García Soria,Lunes,17:30:00,19:30:00
3223,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,1,Practicas,José Antonio García Soria,Martes,17:30:00,19:30:00
3224,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,2,Practicas,José Antonio García Soria,Miércoles,17:30:00,19:30:00
3225,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,C,Practicas,José Antonio García Soria,Jueves,17:30:00,19:30:00
3226,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,3,Practicas,José Antonio García Soria,Viernes,17:30:00,19:30:00
3227,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,6,Practicas,Gabriel Navarro Garulo,Martes,15:30:00,17:30:00
3228,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,4,Practicas,Gabriel Navarro Garulo,Miércoles,15:30:00,17:30:00
3229,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,5,Practicas,Gabriel Navarro Garulo,Jueves,15:30:00,17:30:00
3230,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,A,Practicas,Gabriel Navarro Garulo,Viernes,15:30:00,17:30:00
3231,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,7,Practicas,Gabriel Navarro Garulo,Miércoles,16:30:00,18:30:00
3232,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,B,Practicas,Gabriel Navarro Garulo,Lunes,17:30:00,19:30:00
3233,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,1,Practicas,Gabriel Navarro Garulo,Martes,17:30:00,19:30:00
3234,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,2,Practicas,Gabriel Navarro Garulo,Miércoles,17:30:00,19:30:00
3235,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,C,Practicas,Gabriel Navarro Garulo,Jueves,17:30:00,19:30:00
3236,Grado en Ingenieria Informatica,Modelos de Computacion,,Tercer curso,Primer semestre,3,Practicas,Gabriel Navarro Garulo,Viernes,17:30:00,19:30:00
3237,Grado en Ingenieria Informatica,Administracion de Bases de Datos,Especialidad Sistemas de Informacion,Tercer curso,Segundo semestre,1,Teoria,Ignacio José Blanco Medina,Lunes,15:30:00,17:30:00
3238,Grado en Ingenieria Informatica,Administracion de Bases de Datos,Especialidad Sistemas de Informacion,Tercer curso,Segundo semestre,3,Teoria,Ignacio José Blanco Medina,Miércoles,15:30:00,17:30:00
3239,Grado en Ingenieria Informatica,Administracion de Bases de Datos,Especialidad Sistemas de Informacion,Tercer curso,Segundo semestre,2,Teoria,Ignacio José Blanco Medina,Jueves,15:30:00,17:30:00
3240,Grado en Ingenieria Informatica,Administracion de Bases de Datos,Especialidad Sistemas de Informacion,Tercer curso,Segundo semestre,A,Teoria,Ignacio José Blanco Medina,Jueves,17:30:00,19:30:00
3241,Grado en Ingenieria Informatica,Administracion de Bases de Datos,Especialidad Sistemas de Informacion,Tercer curso,Segundo semestre,1,Practicas,Ignacio José Blanco Medina,Lunes,15:30:00,17:30:00
3242,Grado en Ingenieria Informatica,Administracion de Bases de Datos,Especialidad Sistemas de Informacion,Tercer curso,Segundo semestre,3,Practicas,Ignacio José Blanco Medina,Miércoles,15:30:00,17:30:00
3243,Grado en Ingenieria Informatica,Administracion de Bases de Datos,Especialidad Sistemas de Informacion,Tercer curso,Segundo semestre,2,Practicas,Ignacio José Blanco Medina,Jueves,15:30:00,17:30:00
3244,Grado en Ingenieria Informatica,Administracion de Bases de Datos,Especialidad Sistemas de Informacion,Tercer curso,Segundo semestre,A,Practicas,Ignacio José Blanco Medina,Jueves,17:30:00,19:30:00
3245,Grado en Ingenieria Informatica,Aprendizaje Automatico,Especialidad Computacion y Sistemas Inteligentes,Tercer curso,Segundo semestre,A,Teoria,Francisco Herrera Triguero,Viernes,15:30:00,17:30:00
3246,Grado en Ingenieria Informatica,Aprendizaje Automatico,Especialidad Computacion y Sistemas Inteligentes,Tercer curso,Segundo semestre,2,Teoria,Francisco Herrera Triguero,Lunes,17:30:00,19:30:00
3247,Grado en Ingenieria Informatica,Aprendizaje Automatico,Especialidad Computacion y Sistemas Inteligentes,Tercer curso,Segundo semestre,1,Teoria,Francisco Herrera Triguero,Miércoles,17:30:00,19:30:00
3248,Grado en Ingenieria Informatica,Aprendizaje Automatico,Especialidad Computacion y Sistemas Inteligentes,Tercer curso,Segundo semestre,3,Teoria,Francisco Herrera Triguero,Viernes,17:30:00,19:30:00
3249,Grado en Ingenieria Informatica,Aprendizaje Automatico,Especialidad Computacion y Sistemas Inteligentes,Tercer curso,Segundo semestre,A,Practicas,Salvador García López,Viernes,15:30:00,17:30:00
3250,Grado en Ingenieria Informatica,Aprendizaje Automatico,Especialidad Computacion y Sistemas Inteligentes,Tercer curso,Segundo semestre,2,Practicas,Salvador García López,Lunes,17:30:00,19:30:00
3251,Grado en Ingenieria Informatica,Aprendizaje Automatico,Especialidad Computacion y Sistemas Inteligentes,Tercer curso,Segundo semestre,1,Practicas,Salvador García López,Miércoles,17:30:00,19:30:00
3252,Grado en Ingenieria Informatica,Aprendizaje Automatico,Especialidad Computacion y Sistemas Inteligentes,Tercer curso,Segundo semestre,3,Practicas,Salvador García López,Viernes,17:30:00,19:30:00
3253,Grado en Ingenieria Informatica,Aprendizaje Automatico,Especialidad Computacion y Sistemas Inteligentes,Tercer curso,Segundo semestre,A,Practicas,Pablo Mesejo Santiago,Viernes,15:30:00,17:30:00
3254,Grado en Ingenieria Informatica,Aprendizaje Automatico,Especialidad Computacion y Sistemas Inteligentes,Tercer curso,Segundo semestre,2,Practicas,Pablo Mesejo Santiago,Lunes,17:30:00,19:30:00
3255,Grado en Ingenieria Informatica,Aprendizaje Automatico,Especialidad Computacion y Sistemas Inteligentes,Tercer curso,Segundo semestre,1,Practicas,Pablo Mesejo Santiago,Miércoles,17:30:00,19:30:00
3256,Grado en Ingenieria Informatica,Aprendizaje Automatico,Especialidad Computacion y Sistemas Inteligentes,Tercer curso,Segundo semestre,3,Practicas,Pablo Mesejo Santiago,Viernes,17:30:00,19:30:00
3257,Grado en Ingenieria Informatica,Arquitectura de Sistemas,Especialidad Ingenieria de Computadores,Tercer curso,Segundo semestre,1,Teoria,Gustavo Romero López,Jueves,15:30:00,17:30:00
3258,Grado en Ingenieria Informatica,Arquitectura de Sistemas,Especialidad Ingenieria de Computadores,Tercer curso,Segundo semestre,A,Teoria,Gustavo Romero López,Jueves,17:30:00,19:30:00
3259,Grado en Ingenieria Informatica,Arquitectura de Sistemas,Especialidad Ingenieria de Computadores,Tercer curso,Segundo semestre,1,Practicas,Gustavo Romero López,Jueves,15:30:00,17:30:00
