indice,titulacion,asignatura,especialidad,curso,semestre,grupo,tipo_de_grupo,profesor,dia_de_la_semana,hora_inicio,hora_fin
3537,Bachelor'S Degree in Telecommunications Engineering,Circuit Analysis,,First academic year,First semester,A,Laboratory group,Enrique Gonzalez Marin,Friday,09:30:00,11:30:00
3538,Bachelor'S Degree in Telecommunications Engineering,Circuit Analysis,,First academic year,First semester,4,Laboratory group,Enrique Gonzalez Marin,Tuesday,17:30:00,19:30:00
3539,Bachelor'S Degree in Telecommunications Engineering,Circuit Analysis,,First academic year,First semester,5,Laboratory group,Enrique Gonzalez Marin,Wednesday,17:30:00,19:30:00
3540,Bachelor'S Degree in Telecommunications Engineering,Circuit Analysis,,First academic year,First semester,6,Laboratory group,Enrique Gonzalez Marin,Thursday,17:30:00,19:30:00
3541,Bachelor'S Degree in Telecommunications Engineering,Circuit Analysis,,First academic year,First semester,B,Laboratory group,Enrique Gonzalez Marin,Friday,17:30:00,19:30:00
3542,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,2,Theory group,Antonio Javier Diaz Alonso,Tuesday,09:30:00,11:30:00
3543,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,3,Theory group,Antonio Javier Diaz Alonso,Wednesday,09:30:00,11:30:00
3544,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,1,Theory group,Antonio Javier Diaz Alonso,Thursday,09:30:00,11:30:00
3545,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,A,Theory group,Antonio Javier Diaz Alonso,Monday,11:30:00,12:30:00
3546,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,A,Theory group,Antonio Javier Diaz Alonso,Wednesday,11:30:00,12:30:00
3547,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,B,Theory group,Antonio Javier Diaz Alonso,Tuesday,15:30:00,17:30:00
3548,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,5,Theory group,Antonio Javier Diaz Alonso,Tuesday,17:30:00,19:30:00
3549,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,4,Theory group,Antonio Javier Diaz Alonso,Thursday,17:30:00,19:30:00
3550,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,2,Theory group,Fernando Jose Rojas Ruiz,Tuesday,09:30:00,11:30:00
3551,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,3,Theory group,Fernando Jose Rojas Ruiz,Wednesday,09:30:00,11:30:00
3552,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,1,Theory group,Fernando Jose Rojas Ruiz,Thursday,09:30:00,11:30:00
3553,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,A,Theory group,Fernando Jose Rojas Ruiz,Monday,11:30:00,12:30:00
3554,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,A,Theory group,Fernando Jose Rojas Ruiz,Wednesday,11:30:00,12:30:00
3555,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,B,Theory group,Fernando Jose Rojas Ruiz,Tuesday,15:30:00,17:30:00
3556,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,5,Theory group,Fernando Jose Rojas Ruiz,Tuesday,17:30:00,19:30:00
3557,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,4,Theory group,Fernando Jose Rojas Ruiz,Thursday,17:30:00,19:30:00
3558,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,2,Laboratory group,Pedro Angel Castillo Valdivieso,Tuesday,09:30:00,11:30:00
3559,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,3,Laboratory group,Pedro Angel Castillo Valdivieso,Wednesday,09:30:00,11:30:00
3560,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,1,Laboratory group,Pedro Angel Castillo Valdivieso,Thursday,09:30:00,11:30:00
3561,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,A,Laboratory group,Pedro Angel Castillo Valdivieso,Monday,11:30:00,12:30:00
3562,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,A,Laboratory group,Pedro Angel Castillo Valdivieso,Wednesday,11:30:00,12:30:00
3563,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,B,Laboratory group,Pedro Angel Castillo Valdivieso,Tuesday,15:30:00,17:30:00
3564,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,5,Laboratory group,Pedro Angel Castillo Valdivieso,Tuesday,17:30:00,19:30:00
3565,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,4,Laboratory group,Pedro Angel Castillo Valdivieso,Thursday,17:30:00,19:30:00
3566,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,2,Laboratory group,Hector Jesus Garcia de Marina Peinado,Tuesday,09:30:00,11:30:00
3567,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,3,Laboratory group,Hector Jesus Garcia de Marina Peinado,Wednesday,09:30:00,11:30:00
3568,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,1,Laboratory group,Hector Jesus Garcia de Marina Peinado,Thursday,09:30:00,11:30:00
3569,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,A,Laboratory group,Hector Jesus Garcia de Marina Peinado,Monday,11:30:00,12:30:00
3570,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,A,Laboratory group,Hector Jesus Garcia de Marina Peinado,Wednesday,11:30:00,12:30:00
3571,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,B,Laboratory group,Hector Jesus Garcia de Marina Peinado,Tuesday,15:30:00,17:30:00
3572,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,5,Laboratory group,Hector Jesus Garcia de Marina Peinado,Tuesday,17:30:00,19:30:00
3573,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,4,Laboratory group,Hector Jesus Garcia de Marina Peinado,Thursday,17:30:00,19:30:00
3574,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,2,Laboratory group,Carlos Megias Nunez,Tuesday,09:30:00,11:30:00
3575,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,3,Laboratory group,Carlos Megias Nunez,Wednesday,09:30:00,11:30:00
3576,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,1,Laboratory group,Carlos Megias Nunez,Thursday,09:30:00,11:30:00
3577,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,A,Laboratory group,Carlos Megias Nunez,Monday,11:30:00,12:30:00
3578,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,A,Laboratory group,Carlos Megias Nunez,Wednesday,11:30:00,12:30:00
3579,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,B,Laboratory group,Carlos Megias Nunez,Tuesday,15:30:00,17:30:00
3580,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,5,Laboratory group,Carlos Megias Nunez,Tuesday,17:30:00,19:30:00
3581,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,4,Laboratory group,Carlos Megias Nunez,Thursday,17:30:00,19:30:00
3582,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,2,Laboratory group,Fernando Jose Rojas Ruiz,Tuesday,09:30:00,11:30:00
3583,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,3,Laboratory group,Fernando Jose Rojas Ruiz,Wednesday,09:30:00,11:30:00
3584,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,1,Laboratory group,Fernando Jose Rojas Ruiz,Thursday,09:30:00,11:30:00
3585,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,A,Laboratory group,Fernando Jose Rojas Ruiz,Monday,11:30:00,12:30:00
3586,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,A,Laboratory group,Fernando Jose Rojas Ruiz,Wednesday,11:30:00,12:30:00
3587,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,B,Laboratory group,Fernando Jose Rojas Ruiz,Tuesday,15:30:00,17:30:00
3588,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,5,Laboratory group,Fernando Jose Rojas Ruiz,Tuesday,17:30:00,19:30:00
3589,Bachelor'S Degree in Telecommunications Engineering,Fundamentals of Computer Science,,First academic year,First semester,4,Laboratory group,Fernando Jose Rojas Ruiz,Thursday,17:30:00,19:30:00
3590,Bachelor'S Degree in Telecommunications Engineering,"Engineering, Business and Society",,First academic year,First semester,A,Theory group,Angel Luis Agote Martin,Monday,09:30:00,11:30:00
3591,Bachelor'S Degree in Telecommunications Engineering,"Engineering, Business and Society",,First academic year,First semester,A,Theory group,Angel Luis Agote Martin,Thursday,11:30:00,13:30:00
3592,Bachelor'S Degree in Telecommunications Engineering,"Engineering, Business and Society",,First academic year,First semester,B,Theory group,Angel Luis Agote Martin,Monday,15:30:00,17:30:00
3593,Bachelor'S Degree in Telecommunications Engineering,"Engineering, Business and Society",,First academic year,First semester,B,Theory group,Angel Luis Agote Martin,Thursday,15:30:00,17:30:00
3594,Bachelor'S Degree in Telecommunications Engineering,"Engineering, Business and Society",,First academic year,First semester,A,Theory group,Jacob Rodriguez Rivero,Monday,09:30:00,11:30:00
3595,Bachelor'S Degree in Telecommunications Engineering,"Engineering, Business and Society",,First academic year,First semester,A,Theory group,Jacob Rodriguez Rivero,Thursday,11:30:00,13:30:00
3596,Bachelor'S Degree in Telecommunications Engineering,"Engineering, Business and Society",,First academic year,First semester,B,Theory group,Jacob Rodriguez Rivero,Monday,15:30:00,17:30:00
3597,Bachelor'S Degree in Telecommunications Engineering,"Engineering, Business and Society",,First academic year,First semester,B,Theory group,Jacob Rodriguez Rivero,Thursday,15:30:00,17:30:00
3598,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,3,Theory group,Aurora Ines del Rio Cabeza,Tuesday,09:30:00,11:30:00
3599,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,1,Theory group,Aurora Ines del Rio Cabeza,Wednesday,09:30:00,11:30:00
3600,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,2,Theory group,Aurora Ines del Rio Cabeza,Thursday,09:30:00,11:30:00
3601,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,A,Theory group,Aurora Ines del Rio Cabeza,Friday,11:30:00,13:30:00
3602,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,A,Theory group,Aurora Ines del Rio Cabeza,Wednesday,12:30:00,13:30:00
3603,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,B,Theory group,Aurora Ines del Rio Cabeza,Wednesday,15:30:00,16:30:00
3604,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,B,Theory group,Aurora Ines del Rio Cabeza,Friday,15:30:00,17:30:00
3605,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,6,Theory group,Aurora Ines del Rio Cabeza,Tuesday,17:30:00,19:30:00
3606,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,4,Theory group,Aurora Ines del Rio Cabeza,Wednesday,17:30:00,19:30:00
3607,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,5,Theory group,Aurora Ines del Rio Cabeza,Thursday,17:30:00,19:30:00
3608,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,3,Theory group,Evangelina Santos Alaez,Tuesday,09:30:00,11:30:00
3609,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,1,Theory group,Evangelina Santos Alaez,Wednesday,09:30:00,11:30:00
3610,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,2,Theory group,Evangelina Santos Alaez,Thursday,09:30:00,11:30:00
3611,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,A,Theory group,Evangelina Santos Alaez,Friday,11:30:00,13:30:00
3612,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,A,Theory group,Evangelina Santos Alaez,Wednesday,12:30:00,13:30:00
3613,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,B,Theory group,Evangelina Santos Alaez,Wednesday,15:30:00,16:30:00
3614,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,B,Theory group,Evangelina Santos Alaez,Friday,15:30:00,17:30:00
3615,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,6,Theory group,Evangelina Santos Alaez,Tuesday,17:30:00,19:30:00
3616,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,4,Theory group,Evangelina Santos Alaez,Wednesday,17:30:00,19:30:00
3617,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,5,Theory group,Evangelina Santos Alaez,Thursday,17:30:00,19:30:00
3618,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,3,Laboratory group,Aurora Ines del Rio Cabeza,Tuesday,09:30:00,11:30:00
3619,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,1,Laboratory group,Aurora Ines del Rio Cabeza,Wednesday,09:30:00,11:30:00
3620,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,2,Laboratory group,Aurora Ines del Rio Cabeza,Thursday,09:30:00,11:30:00
3621,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,A,Laboratory group,Aurora Ines del Rio Cabeza,Friday,11:30:00,13:30:00
3622,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,A,Laboratory group,Aurora Ines del Rio Cabeza,Wednesday,12:30:00,13:30:00
3623,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,B,Laboratory group,Aurora Ines del Rio Cabeza,Wednesday,15:30:00,16:30:00
3624,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,B,Laboratory group,Aurora Ines del Rio Cabeza,Friday,15:30:00,17:30:00
3625,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,6,Laboratory group,Aurora Ines del Rio Cabeza,Tuesday,17:30:00,19:30:00
3626,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,4,Laboratory group,Aurora Ines del Rio Cabeza,Wednesday,17:30:00,19:30:00
3627,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,5,Laboratory group,Aurora Ines del Rio Cabeza,Thursday,17:30:00,19:30:00
3628,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,3,Laboratory group,Evangelina Santos Alaez,Tuesday,09:30:00,11:30:00
3629,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,1,Laboratory group,Evangelina Santos Alaez,Wednesday,09:30:00,11:30:00
3630,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,2,Laboratory group,Evangelina Santos Alaez,Thursday,09:30:00,11:30:00
3631,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,A,Laboratory group,Evangelina Santos Alaez,Friday,11:30:00,13:30:00
3632,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,A,Laboratory group,Evangelina Santos Alaez,Wednesday,12:30:00,13:30:00
3633,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,B,Laboratory group,Evangelina Santos Alaez,Wednesday,15:30:00,16:30:00
3634,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,B,Laboratory group,Evangelina Santos Alaez,Friday,15:30:00,17:30:00
3635,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,6,Laboratory group,Evangelina Santos Alaez,Tuesday,17:30:00,19:30:00
3636,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,4,Laboratory group,Evangelina Santos Alaez,Wednesday,17:30:00,19:30:00
3637,Bachelor'S Degree in Telecommunications Engineering,Linear Algebra and Geometry,,First academic year,First semester,5,Laboratory group,Evangelina Santos Alaez,Thursday,17:30:00,19:30:00
3638,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,A,Theory group,Francisco Jimenez Molinos,Thursday,09:30:00,11:30:00
3639,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,1,Theory group,Francisco Jimenez Molinos,Tuesday,11:30:00,14:30:00
3640,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,3,Theory group,Francisco Jimenez Molinos,Wednesday,11:30:00,14:30:00
3641,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,2,Theory group,Francisco Jimenez Molinos,Thursday,11:30:00,14:30:00
3642,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,B,Theory group,Francisco Jimenez Molinos,Tuesday,15:30:00,17:30:00
3643,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,4,Theory group,Francisco Jimenez Molinos,Tuesday,17:30:00,20:30:00
3644,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,5,Theory group,Francisco Jimenez Molinos,Friday,18:30:00,21:30:00
3645,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,A,Theory group,Juan Bautista Roldan Aranda,Thursday,09:30:00,11:30:00
3646,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,1,Theory group,Juan Bautista Roldan Aranda,Tuesday,11:30:00,14:30:00
3647,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,3,Theory group,Juan Bautista Roldan Aranda,Wednesday,11:30:00,14:30:00
3648,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,2,Theory group,Juan Bautista Roldan Aranda,Thursday,11:30:00,14:30:00
3649,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,B,Theory group,Juan Bautista Roldan Aranda,Tuesday,15:30:00,17:30:00
3650,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,4,Theory group,Juan Bautista Roldan Aranda,Tuesday,17:30:00,20:30:00
3651,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,5,Theory group,Juan Bautista Roldan Aranda,Friday,18:30:00,21:30:00
3652,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,A,Laboratory group,Francisco Jimenez Molinos,Thursday,09:30:00,11:30:00
3653,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,1,Laboratory group,Francisco Jimenez Molinos,Tuesday,11:30:00,14:30:00
3654,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,3,Laboratory group,Francisco Jimenez Molinos,Wednesday,11:30:00,14:30:00
3655,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,2,Laboratory group,Francisco Jimenez Molinos,Thursday,11:30:00,14:30:00
3656,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,B,Laboratory group,Francisco Jimenez Molinos,Tuesday,15:30:00,17:30:00
3657,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,4,Laboratory group,Francisco Jimenez Molinos,Tuesday,17:30:00,20:30:00
3658,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,5,Laboratory group,Francisco Jimenez Molinos,Friday,18:30:00,21:30:00
3659,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,A,Laboratory group,Juan Bautista Roldan Aranda,Thursday,09:30:00,11:30:00
3660,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,1,Laboratory group,Juan Bautista Roldan Aranda,Tuesday,11:30:00,14:30:00
3661,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,3,Laboratory group,Juan Bautista Roldan Aranda,Wednesday,11:30:00,14:30:00
3662,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,2,Laboratory group,Juan Bautista Roldan Aranda,Thursday,11:30:00,14:30:00
3663,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,B,Laboratory group,Juan Bautista Roldan Aranda,Tuesday,15:30:00,17:30:00
3664,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,4,Laboratory group,Juan Bautista Roldan Aranda,Tuesday,17:30:00,20:30:00
3665,Bachelor'S Degree in Telecommunications Engineering,Electronic Components and Circuits,,First academic year,Second semester,5,Laboratory group,Juan Bautista Roldan Aranda,Friday,18:30:00,21:30:00
3666,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,A,Theory group,Jose Juan Quesada Molina,Friday,10:30:00,11:30:00
3667,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,A,Theory group,Jose Juan Quesada Molina,Monday,11:30:00,13:30:00
3668,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,1,Theory group,Jose Juan Quesada Molina,Friday,11:30:00,12:30:00
3669,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,3,Theory group,Jose Juan Quesada Molina,Thursday,12:30:00,13:30:00
3670,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,2,Theory group,Jose Juan Quesada Molina,Friday,12:30:00,13:30:00
3671,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,B,Theory group,Jose Juan Quesada Molina,Wednesday,15:30:00,16:30:00
3672,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,B,Theory group,Jose Juan Quesada Molina,Thursday,15:30:00,17:30:00
3673,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,5,Theory group,Jose Juan Quesada Molina,Thursday,18:30:00,19:30:00
3674,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,4,Theory group,Jose Juan Quesada Molina,Thursday,19:30:00,20:30:00
3675,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,A,Laboratory group,Antonio Francisco Palomares Bautista,Friday,10:30:00,11:30:00
3676,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,A,Laboratory group,Antonio Francisco Palomares Bautista,Monday,11:30:00,13:30:00
3677,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,1,Laboratory group,Antonio Francisco Palomares Bautista,Friday,11:30:00,12:30:00
3678,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,3,Laboratory group,Antonio Francisco Palomares Bautista,Thursday,12:30:00,13:30:00
3679,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,2,Laboratory group,Antonio Francisco Palomares Bautista,Friday,12:30:00,13:30:00
3680,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,B,Laboratory group,Antonio Francisco Palomares Bautista,Wednesday,15:30:00,16:30:00
3681,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,B,Laboratory group,Antonio Francisco Palomares Bautista,Thursday,15:30:00,17:30:00
3682,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,5,Laboratory group,Antonio Francisco Palomares Bautista,Thursday,18:30:00,19:30:00
3683,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,4,Laboratory group,Antonio Francisco Palomares Bautista,Thursday,19:30:00,20:30:00
3684,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,A,Laboratory group,Jose Juan Quesada Molina,Friday,10:30:00,11:30:00
3685,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,A,Laboratory group,Jose Juan Quesada Molina,Monday,11:30:00,13:30:00
3686,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,1,Laboratory group,Jose Juan Quesada Molina,Friday,11:30:00,12:30:00
3687,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,3,Laboratory group,Jose Juan Quesada Molina,Thursday,12:30:00,13:30:00
3688,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,2,Laboratory group,Jose Juan Quesada Molina,Friday,12:30:00,13:30:00
3689,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,B,Laboratory group,Jose Juan Quesada Molina,Wednesday,15:30:00,16:30:00
3690,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,B,Laboratory group,Jose Juan Quesada Molina,Thursday,15:30:00,17:30:00
3691,Bachelor'S Degree in Telecommunications Engineering,Differential Equations and Numerical Analysis,,First academic year,Second semester,5,Laboratory group,Jose Juan Quesada Molina,Thursday,18:30:00,19:30:00
